DEB [20191218-10:36:33.462] thr=1   paramiko.transport: starting thread (client mode): 0x861b6400
DEB [20191218-11:18:01.911] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'.')
DEB [20191218-11:18:01.936] thr=2   paramiko.transport.sftp: [chan 0] stat(b'incoming')
DEB [20191218-11:18:01.961] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'incoming')
DEB [20191218-11:18:01.986] thr=2   paramiko.transport.sftp: [chan 0] listdir(b'/incoming/.')
DEB [20191218-11:18:02.085] thr=2   paramiko.transport.sftp: [chan 0] stat(b'/')
DEB [20191218-11:18:02.108] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'/')
INF [20191218-11:18:02.132] thr=2   paramiko.transport.sftp: [chan 0] sftp session closed.
DEB [20191218-11:18:02.132] thr=2   paramiko.transport: [chan 0] EOF sent (0)
DEB [20191218-11:18:49.571] thr=1   paramiko.transport: starting thread (client mode): 0x4d2e0350
DEB [20191218-11:18:49.571] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20191218-11:18:49.598] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_7.2
INF [20191218-11:18:49.599] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_7.2)
DEB [20191218-11:18:49.621] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group14-sha1'] server key:['ssh-rsa', 'rsa-sha2-512', 'rsa-sha2-256', 'ssh-dss', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20191218-11:18:49.621] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20191218-11:18:49.622] thr=1   paramiko.transport: HostKey agreed: ecdsa-sha2-nistp256
DEB [20191218-11:18:49.622] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20191218-11:18:49.622] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20191218-11:18:49.622] thr=1   paramiko.transport: Compression agreed: none
DEB [20191218-11:18:49.692] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20191218-11:18:49.692] thr=1   paramiko.transport: Switch to new keys ...
DEB [20191218-11:18:49.693] thr=2   paramiko.transport: Host key verified (ecdsa-sha2-nistp256)
DEB [20191218-11:18:49.693] thr=2   paramiko.transport: Attempting password auth...
DEB [20191218-11:18:49.775] thr=1   paramiko.transport: userauth is OK
INF [20191218-11:18:49.811] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20191218-11:18:49.812] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20191218-11:18:49.836] thr=1   paramiko.transport: Received global request "hostkeys-00@openssh.com"
DEB [20191218-11:18:49.836] thr=1   paramiko.transport: Rejecting "hostkeys-00@openssh.com" global request from server.
DEB [20191218-11:18:49.899] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20191218-11:18:49.900] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20191218-11:18:49.925] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
INF [20191218-11:18:49.950] thr=2   paramiko.transport.sftp: [chan 0] Opened sftp connection (server version 3)
DEB [20191218-11:18:49.950] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'.')
DEB [20191218-11:18:49.975] thr=2   paramiko.transport.sftp: [chan 0] stat(b'incoming')
DEB [20191218-11:18:50.000] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'incoming')
DEB [20191218-11:18:50.025] thr=2   paramiko.transport.sftp: [chan 0] listdir(b'/incoming/.')
DEB [20191218-11:18:50.125] thr=2   paramiko.transport.sftp: [chan 0] stat(b'/')
DEB [20191218-11:18:50.149] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'/')
INF [20191218-11:18:50.174] thr=2   paramiko.transport.sftp: [chan 0] sftp session closed.
DEB [20191218-11:18:50.174] thr=2   paramiko.transport: [chan 0] EOF sent (0)
DEB [20191218-11:20:42.084] thr=1   paramiko.transport: starting thread (client mode): 0xebec7590
DEB [20191218-11:20:42.084] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20191218-11:20:42.112] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_7.2
INF [20191218-11:20:42.112] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_7.2)
DEB [20191218-11:20:42.135] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group14-sha1'] server key:['ssh-rsa', 'rsa-sha2-512', 'rsa-sha2-256', 'ssh-dss', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20191218-11:20:42.135] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20191218-11:20:42.135] thr=1   paramiko.transport: HostKey agreed: ecdsa-sha2-nistp256
DEB [20191218-11:20:42.136] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20191218-11:20:42.136] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20191218-11:20:42.136] thr=1   paramiko.transport: Compression agreed: none
DEB [20191218-11:20:42.211] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20191218-11:20:42.212] thr=1   paramiko.transport: Switch to new keys ...
DEB [20191218-11:20:42.214] thr=2   paramiko.transport: Host key verified (ecdsa-sha2-nistp256)
DEB [20191218-11:20:42.214] thr=2   paramiko.transport: Attempting password auth...
DEB [20191218-11:20:42.295] thr=1   paramiko.transport: userauth is OK
INF [20191218-11:20:42.331] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20191218-11:20:42.332] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20191218-11:20:42.356] thr=1   paramiko.transport: Received global request "hostkeys-00@openssh.com"
DEB [20191218-11:20:42.357] thr=1   paramiko.transport: Rejecting "hostkeys-00@openssh.com" global request from server.
DEB [20191218-11:20:42.420] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20191218-11:20:42.420] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20191218-11:20:42.446] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
INF [20191218-11:20:42.471] thr=2   paramiko.transport.sftp: [chan 0] Opened sftp connection (server version 3)
DEB [20191218-11:20:42.471] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'.')
DEB [20191218-11:20:42.496] thr=2   paramiko.transport.sftp: [chan 0] stat(b'incoming')
DEB [20191218-11:20:42.521] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'incoming')
DEB [20191218-11:20:42.547] thr=2   paramiko.transport.sftp: [chan 0] listdir(b'/incoming/.')
DEB [20191218-11:20:42.648] thr=2   paramiko.transport.sftp: [chan 0] stat(b'/')
DEB [20191218-11:20:42.674] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'/')
INF [20191218-11:20:42.698] thr=2   paramiko.transport.sftp: [chan 0] sftp session closed.
DEB [20191218-11:20:42.698] thr=2   paramiko.transport: [chan 0] EOF sent (0)
DEB [20191218-11:20:42.723] thr=1   paramiko.transport: EOF in transport thread
DEB [20191218-11:23:07.016] thr=1   paramiko.transport: starting thread (client mode): 0x2470390
DEB [20191218-11:23:07.016] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20191218-11:23:07.043] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_7.2
INF [20191218-11:23:07.043] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_7.2)
DEB [20191218-11:23:07.067] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group14-sha1'] server key:['ssh-rsa', 'rsa-sha2-512', 'rsa-sha2-256', 'ssh-dss', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20191218-11:23:07.067] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20191218-11:23:07.067] thr=1   paramiko.transport: HostKey agreed: ecdsa-sha2-nistp256
DEB [20191218-11:23:07.067] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20191218-11:23:07.067] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20191218-11:23:07.067] thr=1   paramiko.transport: Compression agreed: none
DEB [20191218-11:23:07.140] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20191218-11:23:07.141] thr=1   paramiko.transport: Switch to new keys ...
DEB [20191218-11:23:07.143] thr=2   paramiko.transport: Host key verified (ecdsa-sha2-nistp256)
DEB [20191218-11:23:07.143] thr=2   paramiko.transport: Attempting password auth...
DEB [20191218-11:23:07.224] thr=1   paramiko.transport: userauth is OK
INF [20191218-11:23:07.266] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20191218-11:23:07.267] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20191218-11:23:07.292] thr=1   paramiko.transport: Received global request "hostkeys-00@openssh.com"
DEB [20191218-11:23:07.292] thr=1   paramiko.transport: Rejecting "hostkeys-00@openssh.com" global request from server.
DEB [20191218-11:23:07.356] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20191218-11:23:07.357] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20191218-11:23:07.383] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
INF [20191218-11:23:07.409] thr=2   paramiko.transport.sftp: [chan 0] Opened sftp connection (server version 3)
DEB [20191218-11:23:07.409] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'.')
DEB [20191218-11:23:07.435] thr=2   paramiko.transport.sftp: [chan 0] stat(b'incoming')
DEB [20191218-11:23:07.460] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'incoming')
DEB [20191218-11:23:07.486] thr=2   paramiko.transport.sftp: [chan 0] listdir(b'/incoming/.')
DEB [20191218-11:23:07.590] thr=2   paramiko.transport.sftp: [chan 0] open(b'/incoming/test.txt', 'wb')
DEB [20191218-11:23:07.622] thr=2   paramiko.transport.sftp: [chan 0] open(b'/incoming/test.txt', 'wb') -> 00000000
DEB [20191218-11:23:07.623] thr=2   paramiko.transport.sftp: [chan 0] close(00000000)
DEB [20191218-11:23:07.671] thr=2   paramiko.transport.sftp: [chan 0] stat(b'/incoming/test.txt')
DEB [20191218-11:23:07.697] thr=2   paramiko.transport.sftp: [chan 0] stat(b'/')
DEB [20191218-11:23:07.722] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'/')
INF [20191218-11:23:07.748] thr=2   paramiko.transport.sftp: [chan 0] sftp session closed.
DEB [20191218-11:23:07.749] thr=2   paramiko.transport: [chan 0] EOF sent (0)
DEB [20191218-11:23:07.774] thr=1   paramiko.transport: EOF in transport thread
DEB [20191218-11:23:19.386] thr=1   paramiko.transport: starting thread (client mode): 0x5022f410
DEB [20191218-11:23:19.386] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20191218-11:23:19.412] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_7.2
INF [20191218-11:23:19.413] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_7.2)
DEB [20191218-11:23:19.436] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group14-sha1'] server key:['ssh-rsa', 'rsa-sha2-512', 'rsa-sha2-256', 'ssh-dss', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20191218-11:23:19.436] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20191218-11:23:19.436] thr=1   paramiko.transport: HostKey agreed: ecdsa-sha2-nistp256
DEB [20191218-11:23:19.437] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20191218-11:23:19.437] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20191218-11:23:19.437] thr=1   paramiko.transport: Compression agreed: none
DEB [20191218-11:23:19.511] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20191218-11:23:19.512] thr=1   paramiko.transport: Switch to new keys ...
DEB [20191218-11:23:19.515] thr=2   paramiko.transport: Host key verified (ecdsa-sha2-nistp256)
DEB [20191218-11:23:19.515] thr=2   paramiko.transport: Attempting password auth...
DEB [20191218-11:23:19.595] thr=1   paramiko.transport: userauth is OK
INF [20191218-11:23:19.629] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20191218-11:23:19.630] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20191218-11:23:19.683] thr=1   paramiko.transport: Received global request "hostkeys-00@openssh.com"
DEB [20191218-11:23:19.683] thr=1   paramiko.transport: Rejecting "hostkeys-00@openssh.com" global request from server.
DEB [20191218-11:23:19.747] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20191218-11:23:19.747] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20191218-11:23:19.772] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
INF [20191218-11:23:19.796] thr=2   paramiko.transport.sftp: [chan 0] Opened sftp connection (server version 3)
DEB [20191218-11:23:19.796] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'.')
DEB [20191218-11:23:19.821] thr=2   paramiko.transport.sftp: [chan 0] stat(b'incoming')
DEB [20191218-11:23:19.845] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'incoming')
DEB [20191218-11:23:19.870] thr=2   paramiko.transport.sftp: [chan 0] listdir(b'/incoming/.')
DEB [20191218-11:23:19.970] thr=2   paramiko.transport.sftp: [chan 0] stat(b'/')
DEB [20191218-11:23:19.994] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'/')
INF [20191218-11:23:20.019] thr=2   paramiko.transport.sftp: [chan 0] sftp session closed.
DEB [20191218-11:23:20.019] thr=2   paramiko.transport: [chan 0] EOF sent (0)
DEB [20191218-11:23:20.043] thr=1   paramiko.transport: EOF in transport thread
DEB [20191218-11:41:36.829] thr=1   paramiko.transport: starting thread (client mode): 0x17b0af10
DEB [20191218-11:41:36.830] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20191218-11:41:36.857] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_7.2
INF [20191218-11:41:36.857] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_7.2)
DEB [20191218-11:41:36.881] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group14-sha1'] server key:['ssh-rsa', 'rsa-sha2-512', 'rsa-sha2-256', 'ssh-dss', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20191218-11:41:36.882] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20191218-11:41:36.883] thr=1   paramiko.transport: HostKey agreed: ecdsa-sha2-nistp256
DEB [20191218-11:41:36.883] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20191218-11:41:36.883] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20191218-11:41:36.884] thr=1   paramiko.transport: Compression agreed: none
DEB [20191218-11:41:36.962] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20191218-11:41:36.963] thr=1   paramiko.transport: Switch to new keys ...
DEB [20191218-11:41:36.964] thr=2   paramiko.transport: Host key verified (ecdsa-sha2-nistp256)
DEB [20191218-11:41:36.964] thr=2   paramiko.transport: Attempting password auth...
DEB [20191218-11:41:37.046] thr=1   paramiko.transport: userauth is OK
INF [20191218-11:41:37.082] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20191218-11:41:37.083] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20191218-11:41:37.125] thr=1   paramiko.transport: Received global request "hostkeys-00@openssh.com"
DEB [20191218-11:41:37.126] thr=1   paramiko.transport: Rejecting "hostkeys-00@openssh.com" global request from server.
DEB [20191218-11:41:37.192] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20191218-11:41:37.193] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20191218-11:41:37.219] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
INF [20191218-11:41:37.245] thr=2   paramiko.transport.sftp: [chan 0] Opened sftp connection (server version 3)
DEB [20191218-11:41:37.245] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'.')
DEB [20191218-11:41:37.271] thr=2   paramiko.transport.sftp: [chan 0] stat(b'incoming')
DEB [20191218-11:41:37.296] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'incoming')
DEB [20191218-11:41:37.322] thr=2   paramiko.transport.sftp: [chan 0] open(b'/incoming/test.txt', 'wb')
DEB [20191218-11:41:37.348] thr=2   paramiko.transport.sftp: [chan 0] open(b'/incoming/test.txt', 'wb') -> 00000000
DEB [20191218-11:41:37.349] thr=2   paramiko.transport.sftp: [chan 0] close(00000000)
DEB [20191218-11:41:37.397] thr=2   paramiko.transport.sftp: [chan 0] stat(b'/incoming/test.txt')
DEB [20191218-11:41:37.423] thr=2   paramiko.transport.sftp: [chan 0] stat(b'/')
DEB [20191218-11:41:37.448] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'/')
INF [20191218-11:41:37.474] thr=2   paramiko.transport.sftp: [chan 0] sftp session closed.
DEB [20191218-11:41:37.474] thr=2   paramiko.transport: [chan 0] EOF sent (0)
DEB [20191218-12:34:45.367] thr=1   paramiko.transport: starting thread (client mode): 0xf535cd90
DEB [20191218-12:34:45.367] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20191218-12:34:45.394] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_7.2
INF [20191218-12:34:45.394] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_7.2)
DEB [20191218-12:34:45.418] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group14-sha1'] server key:['ssh-rsa', 'rsa-sha2-512', 'rsa-sha2-256', 'ssh-dss', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20191218-12:34:45.418] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20191218-12:34:45.418] thr=1   paramiko.transport: HostKey agreed: ecdsa-sha2-nistp256
DEB [20191218-12:34:45.418] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20191218-12:34:45.418] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20191218-12:34:45.418] thr=1   paramiko.transport: Compression agreed: none
DEB [20191218-12:34:45.490] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20191218-12:34:45.491] thr=1   paramiko.transport: Switch to new keys ...
DEB [20191218-12:34:45.493] thr=2   paramiko.transport: Host key verified (ecdsa-sha2-nistp256)
DEB [20191218-12:34:45.493] thr=2   paramiko.transport: Attempting password auth...
DEB [20191218-12:34:45.575] thr=1   paramiko.transport: userauth is OK
INF [20191218-12:34:45.611] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20191218-12:34:45.611] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20191218-12:34:45.636] thr=1   paramiko.transport: Received global request "hostkeys-00@openssh.com"
DEB [20191218-12:34:45.636] thr=1   paramiko.transport: Rejecting "hostkeys-00@openssh.com" global request from server.
DEB [20191218-12:34:45.699] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20191218-12:34:45.700] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20191218-12:34:45.724] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
INF [20191218-12:34:45.748] thr=2   paramiko.transport.sftp: [chan 0] Opened sftp connection (server version 3)
DEB [20191218-12:34:45.748] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'.')
DEB [20191218-12:34:45.772] thr=2   paramiko.transport.sftp: [chan 0] stat(b'incoming')
DEB [20191218-12:34:45.796] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'incoming')
DEB [20191218-12:34:45.821] thr=2   paramiko.transport.sftp: [chan 0] listdir(b'/incoming/.')
DEB [20191218-12:34:45.923] thr=2   paramiko.transport.sftp: [chan 0] stat(b'/')
